cod;municipio;popula
2600708;Aliança (PE);38386
4218004;Tijucas (SC);38407
4306601;Dom Pedrito (RS);38461
2108306;Penalva (MA);38470
3203320;Marataízes (ES);38499
5103254;Colniza (MT);38582
5219308;Santa Helena de Goiás (GO);38648
3304805;São Fidélis (RJ);38669
4321501;Torres (RS);38732
2308005;Massapê (CE);38737
2207900;Pedro II (PI);38742
1503200;Igarapé-Açu (PA);38807
3135050;Jaíba (MG);38909
2602209;Bom Jardim (PE);39184
2205508;José de Freitas (PI);39208
1500305;Afuá (PA);39218
2108207;Pedreiras (MA);39229
3134400;Iturama (MG);39263
1303908;São Paulo de Olivença (AM);39299
4111803;Jacarezinho (PR);39378
5000609;Amambai (MS);39396
4316402;Rosário do Sul (RS);39422
3170800;Várzea da Palma (MG);39493
3145901;Ouro Branco (MG);39500
3541505;Presidente Venceslau (SP);39516
2925204;Pojuca (BA);39519
1300300;Autazes (AM);39565
1508084;Tucumã (PA);39602
1100452;Buritis (RO);39654
2411205;Santa Cruz (RN);39674
3539509;Pitangueiras (SP);39719
2203701;Esperantina (PI);39737
4204806;Curitibanos (SC);39745
2929206;São Francisco do Conde (BA);39802
2928109;Santa Maria da Vitória (BA);39845
2913705;Inhambupe (BA);39926
1100130;Machadinho D'Oeste (RO);39991
1502905;Curuçá (PA);40066
3104205;Arcos (MG);40092
3109006;Brumadinho (MG);40103
3518602;Guariba (SP);40105
3107109;Boa Esperança (MG);40127
2608800;Lajedo (PE);40288
1504901;Muaná (PA);40349
3204559;Santa Maria de Jetibá (ES);40431
3541604;Promissão (SP);40432
2918100;Jeremoabo (BA);40463
1503093;Goianésia do Pará (PA);40475
4217204;São Miguel do Oeste (SC);40482
2807105;Simão Dias (SE);40484
3501707;Américo Brasiliense (SP);40504
2200400;Altos (PI);40524
5221601;Uruaçu (GO);40532
4107207;Dois Vizinhos (PR);40641
2305001;Guaraciaba do Norte (CE);40642
1506203;Salinópolis (PA);40675
2930204;Sento Sé (BA);40684
2314003;Várzea Alegre (CE);40721
2927002;Rio Real (BA);40732
3144300;Nanuque (MG);40750
4305355;Charqueadas (RS);40789
3517406;Guaíra (SP);40790
2702900;Girau do Ponciano (AL);40917
3550100;São Manuel (SP);40954
5105150;Juína (MT);40997
3552106;Socorro (SP);41005
2926004;Remanso (BA);41008
3533502;Novo Horizonte (SP);41052
3102605;Andradas (MG);41077
1505908;Porto de Moz (PA);41135
1300805;Borba (AM);41161
2103505;Colinas (MA);41178
4117503;Paiçandu (PR);41281
4306767;Eldorado do Sul (RS);41285
2100600;Amarante do Maranhão (MA);41435
3157005;Salinas (MG);41527
2111508;São Mateus do Maranhão (MA);41529
2102002;Bom Jardim (MA);41630
3145604;Oliveira (MG);41687
2922003;Mucuri (BA);41748
2910503;Entre Rios (BA);41780
3524105;Ituverava (SP);41824
2306553;Itarema (CE);41826
2112308;Tuntum (MA);41832
3101706;Almenara (MG);41896
2803005;Itabaianinha (SE);41928
2612604;Santa Maria da Boa Vista (PE);41931
2104057;Estreito (MA);41946
2305803;Ipu (CE);41964
3554508;Tietê (SP);42076
2109809;Santa Helena (MA);42130
3139003;Machado (MG);42133
5006309;Paranaíba (MS);42148
3304755;São Francisco de Itabapoana (RJ);42205
4215000;Rio Negrinho (SC);42302
3304706;Santo Antônio de Pádua (RJ);42479
3172004;Visconde do Rio Branco (MG);42564
1200609;Tarauacá (AC);42567
2601409;Barreiros (PE);42659
2109601;Rosário (MA);42740
3556404;Vargem Grande do Sul (SP);42845
2604205;Catende (PE);42892
4317608;Santo Antônio da Patrulha (RS);42894
5210406;Itaberaí (GO);42900
1300607;Benjamin Constant (AM);42984
3130101;Igarapé (MG);43045
3522703;Itápolis (SP);43120
3303807;Paraty (RJ);43165
2933208;Vera Cruz (BA);43223
2310506;Pedra Branca (CE);43258
3159605;Santa Rita do Sapucaí (MG);43260
4104006;Campina Grande do Sul (PR);43288
2923001;Nova Viçosa (BA);43376
2600500;Águas Belas (PE);43443
2300754;Amontada (CE);43452
4318804;São Lourenço do Sul (RS);43582
4313904;Panambi (RS);43667
2312205;Santa Quitéria (CE);43703
2308500;Mombaça (CE);43797
2412203;São José de Mipibu (RN);43899
2512507;Queimadas (PB);43967
3534302;Orlândia (SP);44028
5102678;Campo Verde (MT);44041
2929909;Seabra (BA);44091
4311809;Marau (RS);44161
2709152;Teotônio Vilela (AL);44169
3301306;Casimiro de Abreu (RJ);44184
3541307;Presidente Epitácio (SP);44200
4218202;Timbó (SC);44238
3303708;Paraíba do Sul (RJ);44285
5208806;Goianira (GO);44289
2929503;São Sebastião do Passé (BA);44300
3515186;Espírito Santo do Pinhal (SP);44330
3525102;Jardinópolis (SP);44380
3516705;Garça (SP);44390
3302601;Mangaratiba (RJ);44468
2211100;União (PI);44485
3200904;Barra de São Francisco (ES);44650
2920601;Maragogipe (BA);44677
3110004;Caeté (MG);44718
1508407;Xinguara (PA);44751
2403103;Currais Novos (RN);44786
4206504;Guaramirim (SC);44819
4207304;Imbituba (SC);44853
2508901;Mamanguape (PB);44882
4304408;Canela (RS);44998
3551504;Serrana (SP);45107
2110500;São Bento (MA);45211
2615409;Toritama (PE);45219
5106224;Nova Mutum (MT);45378
5218003;Porangatu (GO);45394
3545308;Salto de Pirapora (SP);45422
5106752;Pontes e Lacerda (MT);45436
1508159;Uruará (PA);45476
1303809;São Gabriel da Cachoeira (AM);45564
3535507;Paraguaçu Paulista (SP);45703
2919504;Livramento de Nossa Senhora (BA);45732
4209409;Laguna (SC);45814
1200500;Sena Madureira (AC);45848
3163706;São Lourenço (MG);45851
2614204;Sirinhaém (PE);45865
2913903;Ipiaú (BA);45873
4124103;Santo Antônio da Platina (PR);45993
4313508;Osório (RS);45994
1500909;Augusto Corrêa (PA);45998
1302405;Lábrea (AM);46069
5213806;Morrinhos (GO);46136
1100106;Guajará-Mirim (RO);46174
4115804;Medianeira (PR);46198
4125605;São Mateus do Sul (PR);46261
5214606;Niquelândia (GO);46388
2100907;Araioses (MA);46440
2933604;Xique-Xique (BA);46483
3160702;Santos Dumont (MG);46487
2921005;Mata de São João (BA);46583
3536703;Pederneiras (SP);46687
3514403;Dracena (SP);46793
2202208;Campo Maior (PI);46833
2925105;Poções (BA);46871
2201200;Barras (PI);47066
5005400;Maracaju (MS);47083
3510203;Capão Bonito (SP);47138
3528403;Mairinque (SP);47150
2700409;Atalaia (AL);47185
3554805;Tremembé (SP);47185
2611804;Ribeirão (PE);47415
1501204;Baião (PA);47446
3136306;João Pinheiro (MG);47452
2708006;Santana do Ipanema (AL);47654
3546405;Santa Cruz do Rio Pardo (SP);47673
1505486;Pacajá (PA);47706
3121605;Diamantina (MG);47723
2109106;Presidente Dutra (MA);47804
3143104;Monte Carmelo (MG);47809
4106407;Cornélio Procópio (PR);47845
1502707;Conceição do Araguaia (PA);47864
5001102;Aquidauana (MS);47871
2312304;São Benedito (CE);47903
3537107;Pedreira (SP);47919
2308104;Mauriti (CE);47962
4113205;Lapa (PR);48163
1301852;Iranduba (AM);48296
2312403;São Gonçalo do Amarante (CE);48422
2602100;Bom Conselho (PE);48554
3527306;Louveira (SP);48885
3511508;Cerquilho (SP);48949
3524808;Jales (SP);49107
2921500;Monte Santo (BA);49418
4317400;Santiago (RS);49425
2103406;Coelho Neto (MA);49435
2302503;Brejo Santo (CE);49477
3508405;Cabreúva (SP);49707
2919801;Macaúbas (BA);49826
3540200;Pontal (SP);49961
3107307;Bocaiúva (MG);49979
4307609;Estância Velha (RS);50022
5218508;Quirinópolis (GO);50065
3203908;Nova Venécia (ES);50110
2105708;Lago da Pedra (MA);50266
1600279;Laranjal do Jari (AP);50410
3531308;Monte Alto (SP);50498
3523206;Itararé (SP);50503
1506195;Rurópolis (PA);50510
5211800;Jaraguá (GO);50511
3107406;Bom Despacho (MG);50605
2931905;Tucano (BA);50687
2602605;Brejo da Madre de Deus (PE);50742
3544103;Rio Grande da Serra (SP);50846
2905206;Caetité (BA);50975
4219507;Xanxerê (SC);50982
4117602;Palmas (PR);50986
1716109;Paraíso do Tocantins (TO);51252
2114007;Zé Doca (MA);51714
4321600;Tramandaí (RS);51715
1100114;Jaru (RO);51775
5100250;Alta Floresta (MT);51782
3131901;Itabirito (MG);51875
3549409;São Joaquim da Barra (SP);51888
2704708;Marechal Deodoro (AL);51901
3128709;Guaxupé (MG);51917
2702405;Delmiro Gouveia (AL);52016
3509700;Campos do Jordão (SP);52088
1505106;Óbidos (PA);52137
3137205;Lagoa da Prata (MG);52165
2807402;Tobias Barreto (SE);52191
4120606;Prudentópolis (PR);52241
3303609;Paracambi (RJ);52257
1506187;Rondon do Pará (PA);52357
2112803;Viana (MA);52441
3138401;Leopoldina (MG);52587
3556453;Vargem Grande Paulista (SP);52597
2515302;Sapé (PB);52625
2306306;Itapajé (CE);52675
4216206;São Francisco do Sul (SC);52721
2928802;Santo Estêvão (BA);52850
5210000;Inhumas (GO);52866
4114609;Marechal Cândido Rondon (PR);52944
1718204;Porto Nacional (TO);53010
2615300;Timbaúba (PE);53022
4304630;Capão da Canoa (RS);53049
4219309;Videira (SC);53065
3540606;Porto Feliz (SP);53098
1503705;Itupiranga (PA);53269
2302206;Beberibe (CE);53573
2902708;Barra (BA);53578
2304285;Eusébio (CE);53618
1508209;Vigia (PA);53686
2926608;Ribeira do Pombal (BA);53807
3111200;Campo Belo (MG);54029
2300309;Acopiara (CE);54270
1502301;Capitão Poço (PA);54303
5006200;Nova Andradina (MS);54374
2902104;Araci (BA);54379
4203808;Canoinhas (SC);54401
3503802;Artur Nogueira (SP);54408
2917607;Jaguaquara (BA);54423
2302404;Boa Viagem (CE);54470
4109807;Ibiporã (PR);54558
2907509;Catu (BA);54704
2304707;Granja (CE);54748
3118007;Congonhas (MG);54762
3533908;Olímpia (SP);54772
5005707;Naviraí (MS);54878
3549706;São José do Rio Pardo (SP);54946
1100288;Rolim de Moura (RO);55058
1301704;Humaitá (AM);55080
3537800;Piedade (SP);55348
1500206;Acará (PA);55591
1302702;Manicoré (AM);55751
3510401;Capivari (SP);55768
2313500;Trairi (CE);55918
4304507;Canguçu (RS);56045
3540705;Porto Ferreira (SP);56150
2608909;Limoeiro (PE);56250
4210100;Mafra (SC);56292
3542602;Registro (SP);56322
3161106;São Francisco (MG);56323
4207007;Içara (SC);56421
3151206;Pirapora (MG);56428
2610608;Paudalho (PE);56506
2112704;Vargem Grande (MA);56510
3531100;Mongaguá (SP);56702
3169406;Três Pontas (MG);56746
1500404;Alenquer (PA);56789
2702306;Coruripe (AL);56933
2701407;Campo Alegre (AL);57063
3502101;Andradina (SP);57157
3553708;Taquaritinga (SP);57177
3546801;Santa Isabel (SP);57386
4321204;Taquara (RS);57466
3524709;Jaguariúna (SP);57488
4128203;União da Vitória (PR);57517
5007901;Sidrolândia (MS);57665
1503903;Juruti (PA);57943
2400208;Açu (RN);58017
1504802;Monte Alegre (PA);58032
4314050;Parobé (RS);58272
2602803;Buíque (PE);58378
2506301;Guarabira (PB);58833
2313302;Tauá (CE);58859
2112506;Tutóia (MA);58860
3300803;Cachoeiras de Macacu (RJ);58937
1507607;São Miguel do Guamá (PA);58986
5206206;Cristalina (GO);58997
1503804;Jacundá (PA);59155
1508126;Ulianópolis (PA);59210
3127107;Frutal (MG);59496
2613008;São Bento do Una (PE);59504
2307601;Limoeiro do Norte (CE);59540
2914000;Ipirá (BA);59595
1502939;Dom Eliseu (PA);59719
3152105;Ponte Nova (MG);59742
3531803;Monte Mor (SP);59772
3530300;Mirassol (SP);59824
1304203;Tefé (AM);59849
2203909;Floriano (PI);59935
3519600;Ibitinga (SP);60033
2928604;Santo Amaro (BA);60069
3533403;Nova Odessa (SP);60174
3304300;Rio Bonito (RJ);60201
4318002;São Borja (RS);60282
4306106;Cruz Alta (RS);60299
3301850;Guapimirim (RJ);60517
2910701;Euclides da Cunha (BA);60585
3140001;Mariana (MG);60724
4110706;Irati (PR);60727
2301901;Barbalha (CE);60781
2601904;Bezerros (PE);60798
2314102;Viçosa do Ceará (CE);60889
2612208;Salgueiro (PE);60930
3507001;Boituva (SP);60997
5101803;Barra do Garças (MT);61012
2708600;São Miguel dos Campos (AL);61251
3524006;Itupeva (SP);61252
1508308;Viseu (PA);61403
2308708;Morada Nova (CE);61890
2503704;Cajazeiras (PB);61993
5107040;Primavera do Leste (MT);62019
1505809;Portel (PA);62043
4318309;São Gabriel (RS);62105
4304705;Carazinho (RS);62110
3505906;Batatais (SP);62508
2101707;Barreirinhas (MA);62528
2300200;Acaraú (CE);62641
1503309;Igarapé-Miri (PA);62698
1501501;Benevides (PA);62737
2609402;Moreno (PE);62784
2909802;Cruz das Almas (BA);63239
3506359;Bertioga (SP);63249
2610004;Palmares (PE);63250
3537305;Penápolis (SP);63407
1508001;Tomé-Açu (PA);63447
2302602;Camocim (CE);63661
2706703;Penedo (AL);63683
2208403;Piripiri (PI);63742
1302900;Maués (AM);63905
1503457;Ipixuna do Pará (PA);64053
3149309;Pedro Leopoldo (MG);64258
2915601;Itamaraju (BA);64486
2914703;Itaberaba (BA);64489
3137601;Lagoa Santa (MG);64527
2614501;Surubim (PE);65089
4312401;Montenegro (RS);65264
2103604;Coroatá (MA);65296
4208302;Itapema (SC);65312
3555000;Tupã (SP);65524
5105259;Lucas do Rio Verde (MT);65534
2709301;União dos Palmares (AL);65611
1304062;Tabatinga (AM);65844
1501782;Breu Branco (PA);66046
4322509;Vacaria (RS);66218
4303509;Camaquã (RS);66261
4122404;Rolândia (PR);66580
2908408;Conceição do Coité (BA);66612
4303905;Campo Bom (RS);66712
5213103;Mineiros (GO);66801
2904605;Brumado (BA);67195
2305233;Horizonte (CE);67337
2610905;Pesqueira (PE);67395
3126109;Formiga (MG);67683
2503209;Cabedelo (PB);67736
3135209;Januária (MG);67742
2402006;Caicó (RN);67952
2305407;Icó (CE);68018
2105401;Itapecuru Mirim (MA);68203
4201406;Araranguá (SC);68228
3537602;Peruíbe (SP);68284
3526803;Lençóis Paulista (SP);68432
4202305;Biguaçu (SC);68481
2605202;Escada (PE);68875
3530508;Mococa (SP);68885
1502202;Capanema (PA);69027
3515509;Fernandópolis (SP);69116
2903904;Bom Jesus da Lapa (BA);69148
2802106;Estância (SE);69184
3515103;Embu-Guaçu (SP);69385
4207502;Indaial (SC);69425
2516201;Sousa (PB);69444
2609907;Ouricuri (PE);69459
2104800;Grajaú (MA);69527
4205902;Gaspar (SC);69639
5208608;Goianésia (GO);70084
3124104;Esmeraldas (MG);70552
1506500;Santa Izabel do Pará (PA);70801
3164704;São Sebastião do Paraíso (MG);70956
4214805;Rio do Sul (SC);71061
2906006;Campo Formoso (BA);71206
5205497;Cidade Ocidental (GO);71376
4104907;Castro (PR);71484
4322608;Venâncio Aires (RS);71554
3135100;Janaúba (MG);71648
2303501;Cascavel (CE);71743
2907202;Casa Nova (BA);71969
3501905;Amparo (SP);72195
2309607;Pacajus (CE);72203
3512803;Cosmópolis (SP);72252
4307906;Farroupilha (RS);72331
2102325;Buriticupu (MA);72358
2110005;Santa Luzia (MA);72667
1506708;Santana do Araguaia (PA);72817
2914604;Irecê (BA);72967
1505304;Oriximiná (PA);73096
2706307;Palmeira dos Índios (AL);73218
4317202;Santa Rosa (RS);73254
2402600;Ceará-Mirim (RN);73497
4300406;Alegrete (RS);73589
3146107;Ouro Preto (MG);74281
2601201;Arcoverde (PE);74338
2301109;Aracati (CE);74547
4204301;Concórdia (SC);74641
5219753;Santo Antônio do Descoberto (GO);74744
3522604;Itapira (SP);74773
2304103;Crateús (CE);75074
2707701;Rio Largo (AL);75120
3115300;Cataguases (MG);75123
1505064;Novo Repartimento (PA);75919
2313401;Tianguá (CE);75946
2916401;Itapetinga (BA);76147
3539301;Pirassununga (SP);76409
2601706;Belo Jardim (PE);76439
3306107;Valença (RJ);76523
3509205;Cajamar (SP);76801
2302800;Canindé (CE);76997
4317103;Sant'Ana do Livramento (RS);77027
3524303;Jaboticabal (SP);77263
3506102;Bebedouro (SP);77496
4317509;Santo Ângelo (RS);77593
3527108;Lins (SP);78013
2311801;Russas (CE);78194
2208007;Picos (PI);78222
3205101;Viana (ES);78239
4203006;Caçador (SC);78595
3556701;Vinhedo (SP);78728
3171303;Viçosa (MG);78846
3519709;Ibiúna (SP);78878
4127106;Telêmaco Borba (PR);78974
2930105;Senhor do Bonfim (BA);79015
3169307;Três Corações (MG);79482
2103208;Chapadinha (MA);79675
2606200;Goiana (PE);79758
3136207;João Monlevade (MG);79910
3101607;Alfenas (MG);79996
3120904;Curvelo (MG);80129
2301000;Aquiraz (CE);80271
2917508;Jacobina (BA);80518
2407104;Macaíba (RN);80792
2930501;Serrinha (BA);80861
2311405;Quixeramobim (CE);81082
2910057;Dias d'Ávila (BA);81089
4211306;Navegantes (SC);81475
4319901;Sapiranga (RS);81734
3306008;Três Rios (RJ);81804
1504703;Moju (PA);82094
4303004;Cachoeira do Sul (RS);82201
3513405;Cruzeiro (SP);82238
3305554;Seropédica (RJ);82312
4105508;Cianorte (PR);82620
4118501;Pato Branco (PR);82881
4203204;Camboriú (SC);82989
3529302;Matão (SP);83170
4307708;Esteio (RS);83202
2108603;Pinheiro (MA);83387
2309706;Pacatuba (CE);83432
4310207;Ijuí (RS);83475
2604007;Carpina (PE);83641
4311403;Lajeado (RS);84014
2606408;Gravatá (PE);84074
3170404;Unaí (MG);84378
2601102;Araripina (PE);84418
2911709;Guanambi (BA);84481
4215802;São Bento do Sul (SC);84507
3509601;Campo Limpo Paulista (SP);84650
1506138;Redenção (PA);84787
1301209;Coari (AM);85097
1100049;Cacoal (RO);85359
2613909;Serra Talhada (PE);86350
1709500;Gurupi (TO);86647
2906501;Candeias (BA);87076
2919553;Luís Eduardo Magalhães (BA);87519
2311306;Quixadá (CE);87728
2101608;Barra do Corda (MA);88212
4118402;Paranavaí (PR);88374
1200203;Cruzeiro do Sul (AC);88376
3527207;Lorena (SP);88706
3550704;São Sebastião (SP);88980
2109908;Santa Inês (MA);89044
3305505;Saquarema (RJ);89170
3503901;Arujá (SP);89824
3168705;Timóteo (MG);89842
5217609;Planaltina (GO);89918
2806701;São Cristóvão (SE);90072
3162500;São João del Rei (MG);90082
3139409;Manhuaçu (MG);90229
5107925;Sorriso (MT);90313
3504503;Avaré (SP);90655
3148103;Patrocínio (MG);90757
3555406;Ubatuba (SP);90799
3550605;São Roque (SP);91016
4108403;Francisco Beltrão (PR);91093
5204508;Caldas Novas (GO);91162
3549102;São João da Boa Vista (SP);91211
3113404;Caratinga (MG);92062
5006606;Ponta Porã (MS);92526
3147006;Paracatu (MG);93158
3530805;Mogi Mirim (SP);93189
3133808;Itaúna (MG);93214
3147105;Pará de Minas (MG);93969
3508504;Caçapava (SP);94263
3522406;Itapeva (SP);94354
5102504;Cáceres (MT);94376
3557105;Votuporanga (SP);94547
4104303;Campo Mourão (PR);94859
2101400;Balsas (MA);94887
3144805;Nova Lima (MG);94889
2802908;Itabaiana (SE);95427
2607208;Ipojuca (PE);96204
2932903;Valença (BA);96562
4126256;Sarandi (PR);96688
3132404;Itajubá (MG);96869
2501807;Bayeux (PB);96880
1302504;Manacapuru (AM);97377
4309308;Guaíba (RS);98143
1100304;Vilhena (RO);99854
2600054;Abreu e Lima (PE);99990
3528502;Mairiporã (SP);100179
4107652;Fazenda Rio Grande (PR);100209
3300308;Barra do Piraí (RJ);100374
5211909;Jataí (GO);100882
3200607;Aracruz (ES);101220
1503606;Itaituba (PA);101247
1301902;Itacoatiara (AM);101337
3509007;Caieiras (SP);101470
2928703;Santo Antônio de Jesus (BA);101512
3522109;Itanhaém (SP);101816
2412005;São Gonçalo do Amarante (RN);102400
2305506;Iguatu (CE);102498
3145208;Nova Serrana (MG);102693
1501808;Breves (PA);102701
3302205;Itaperuna (RJ);103224
3526704;Leme (SP);103391
5107958;Tangará da Serra (MT);103750
3138203;Lavras (MG);103773
3504008;Assis (SP);104386
2803500;Lagarto (SE);104408
3305208;São Pedro da Aldeia (RJ);104476
3134202;Ituiutaba (MG);104671
5211503;Itumbiara (GO);104742
3302270;Japeri (RJ);104768
2101202;Bacabal (MA);104949
4218707;Tubarão (SC);105686
4307005;Erechim (RS);105862
3104007;Araxá (MG);106229
1507953;Tailândia (PA);106339
4103701;Cambé (PR);106533
2510808;Patos (PB);107605
1100023;Ariquemes (RO);107863
2612505;Santa Cruz do Capibaribe (PE);107937
3143906;Muriaé (MG);108763
5205109;Catalão (GO);108823
3536505;Paulínia (SP);109424
3119401;Coronel Fabriciano (MG);109855
5003207;Corumbá (MS);111435
4128104;Umuarama (PR);111557
2100055;Açailândia (MA);112445
4119509;Piraquara (PR);113036
1505502;Paragominas (PA);113145
2613701;São Lourenço da Mata (PE);113230
2910727;Eunápolis (BA);113380
3534708;Ourinhos (SP);113542
1508100;Tucuruí (PA);113659
1303403;Parintins (AM);114273
1500602;Altamira (PA);114594
3147907;Passos (MG);114679
5220454;Senador Canedo (GO);115371
3169901;Ubá (MG);115552
5215231;Novo Gama (GO);115711
2606804;Igarassu (PE);117019
3103504;Araguari (MG);117267
3539806;Poá (SP);117452
2924009;Paulo Afonso (BA);117782
4100400;Almirante Tamandaré (PR);118623
3545209;Salto (SP);118663
3131703;Itabira (MG);120060
4302105;Bento Gonçalves (RS);120454
3523404;Itatiba (SP);120858
4301602;Bagé (RS);121143
1600600;Santana (AP);121364
5008305;Três Lagoas (MS);121388
3510500;Caraguatatuba (SP);121532
5208004;Formosa (GO);121617
3554003;Tatuí (SP);121766
3518404;Guaratinguetá (SP);121798
3556503;Várzea Paulista (SP);121838
3511102;Catanduva (SP);121862
3505500;Barretos (SP);122098
2107506;Paço do Lumiar (MA);122197
3557006;Votorantim (SP);122480
3201506;Colatina (ES);122499
2103307;Codó (MA);122859
4101507;Arapongas (PR);123027
3543303;Ribeirão Pires (SP);123393
3506508;Birigui (SP);123638
1501303;Barcarena (PA);124680
3202405;Guarapari (ES);124859
3525003;Jandira (SP);124937
3551702;Sertãozinho (SP);125815
4322400;Uruguaiana (RS);126970
5221403;Trindade (GO);127599
3171204;Vespasiano (MG);127601
1501709;Bragança (PA);127686
1507300;São Félix do Xingu (PA);128481
3118304;Conselheiro Lafaiete (MG);128589
1100122;Ji-Paraná (RO);128969
2307700;Maranguape (CE);128978
3556206;Valinhos (SP);129193
2306405;Itapipoca (CE);129358
4303103;Cachoeirinha (RS);130293
4316808;Santa Cruz do Sul (RS);130416
3204906;São Mateus (ES);130611
3513504;Cubatão (SP);130705
3304201;Resende (RJ);131341
1504422;Marituba (PA);131521
4104204;Campo Largo (PR);132002
2304202;Crato (CE);132123
4119152;Pinhais (PR);132157
3300209;Araruama (RJ);132400
3302007;Itaguaí (RJ);133019
3503307;Araras (SP);134236
2930709;Simões Filho (BA);134377
4202909;Brusque (SC);134723
4101408;Apucarana (PR);134996
3170701;Varginha (MG);135558
3156700;Sabará (MG);136344
2513703;Santa Rita (PB);136586
3105608;Barbacena (MG);137313
1502103;Cametá (PA);137890
2616407;Vitória de Santo Antão (PE);138757
3547304;Santana de Parnaíba (SP);139447
2606002;Garanhuns (PE);139788
3168606;Teófilo Otoni (MG);140592
4127700;Toledo (PR);140635
4320008;Sapucaia do Sul (RS);141075
4202008;Balneário Camboriú (SC);142295
3504107;Atibaia (SP);142761
5107909;Sinop (MT);142996
4101804;Araucária (PR);143843
3507506;Botucatu (SP);146497
2925303;Porto Seguro (BA);148686
3525300;Jaú (SP);150252
3304144;Queimados (RJ);150319
3304524;Rio das Ostras (RJ);150674
3152501;Pouso Alegre (MG);150737
2900702;Alagoinhas (BA);151596
3530706;Mogi Guaçu (SP);151888
3148004;Patos de Minas (MG);152488
2207702;Parnaíba (PI);153078
3516408;Franco da Rocha (SP);154489
4118204;Paranaguá (PR);154936
2903201;Barreiras (BA);155439
2918001;Jequié (BA);155966
4209300;Lages (SC);157544
1500107;Abaetetuba (PA);157698
2603454;Camaragibe (PE);157828
2931350;Teixeira de Freitas (BA);160487
3548807;São Caetano do Sul (SP);161127
3302700;Maricá (RJ);161207
2913606;Ilhéus (BA);162327
3303203;Nilópolis (RJ);162485
3522307;Itapetininga (SP);163901
2103000;Caxias (MA);164880
3151800;Poços de Caldas (MG);167397
3538006;Pindamonhangaba (SP);168328
5221858;Valparaíso de Goiás (GO);168468
3507605;Bragança Paulista (SP);168668
2112209;Timon (MA);169107
4211900;Palhoça (SC);171797
3203205;Linhares (ES);173555
3523909;Itu (SP);173939
3522208;Itapecerica da Serra (SP);175693
3516309;Francisco Morato (SP);175844
3302858;Mesquita (RJ);176103
2111201;São José de Ribamar (MA);177687
4208906;Jaraguá do Sul (SC);177697
3129806;Ibirité (MG);180204
1702109;Araguaína (TO);180470
4109401;Guarapuava (PR);181504
3305802;Teresópolis (RJ);182594
2804805;Nossa Senhora do Socorro (SE);183628
3300407;Barra Mansa (RJ);184412
3303401;Nova Friburgo (RJ);190631
3545803;Santa Bárbara d'Oeste (SP);193475
3515707;Ferraz de Vasconcelos (SP);194276
3502804;Araçatuba (SP);197016
2919207;Lauro de Freitas (BA);198440
1502400;Castanhal (PA);200793
4314100;Passo Fundo (RS);203275
3300100;Angra dos Reis (RJ);203785
3543907;Rio Claro (SP);206424
2602902;Cabo de Santo Agostinho (PE);207048
1505536;Parauapebas (PA);208273
5212501;Luziânia (GO);208299
2312908;Sobral (CE);208935
3201209;Cachoeiro de Itapemirim (ES);208972
4300604;Alvorada (RS);210305
4315602;Rio Grande (RS);211005
5200258;Águas Lindas de Goiás (GO);212440
2914802;Itabuna (BA);213223
4204608;Criciúma (SC);215186
2918407;Juazeiro (BA);216707
3157807;Santa Luzia (MG);219134
4208203;Itajaí (SC);219536
4204202;Chapecó (SC);220367
5003702;Dourados (MS);222949
3300704;Cabo Frio (RJ);226525
2307650;Maracanaú (CE);227886
3541406;Presidente Prudente (SP);228743
3519071;Hortolândia (SP);230851
2700300;Arapiraca (AL);231747
5107602;Rondonópolis (MT);232491
3524402;Jacareí (SP);233662
5218805;Rio Verde (GO);235647
3503208;Araraquara (SP);236072
4318705;São Leopoldo (RS);236835
3522505;Itapevi (SP);237700
3122306;Divinópolis (MG);238230
3529005;Marília (SP);238882
3501608;Americana (SP);239597
3167202;Sete Lagoas (MG);239639
3301900;Itaboraí (RJ);240592
4105805;Colombo (PR);243726
3302502;Magé (RJ);245071
4216602;São José (SC);246586
4313409;Novo Hamburgo (RS);246748
3513009;Cotia (SP);249210
3520509;Indaiatuba (SP);251627
3548906;São Carlos (SP);251983
4323002;Viamão (RS);255224
3302403;Macaé (RJ);256672
4108304;Foz do Iguaçu (PR);258532
2105302;Imperatriz (MA);258682
2403251;Parnamirim (RN);261469
3131307;Ipatinga (MG);263410
3306305;Volta Redonda (RJ);273012
3515004;Embu das Artes (SP);273726
3505708;Barueri (SP);274182
2307304;Juazeiro do Norte (CE);274207
1504208;Marabá (PA);279349
3127701;Governador Valadares (MG);279885
4309209;Gravataí (RS);281519
4316907;Santa Maria (RS);282123
3552403;Sumaré (SP);282441
5108402;Várzea Grande (MT);284971
3552809;Taboão da Serra (SP);289664
2408003;Mossoró (RN);297378
3552502;Suzano (SP);297637
1721000;Palmas (TO);299127
2905701;Camaçari (BA);299132
1506807;Santarém (PA);304589
3526902;Limeira (SP);306114
3303906;Petrópolis (RJ);306191
3554102;Taubaté (SP);314924
3518701;Guarujá (SP);320459
4125506;São José dos Pinhais (PR);323340
3541000;Praia Grande (SP);325073
4104808;Cascavel (PR);328454
2610707;Paulista (PE);331774
3170107;Uberaba (MG);333783
3154606;Ribeirão das Neves (MG);334858
2933307;Vitória da Conquista (BA);338480
4314407;Pelotas (RS);342405
4304606;Canoas (RS);346616
2611101;Petrolina (PE);349145
4119905;Ponta Grossa (PR);351736
3516200;Franca (SP);353187
